time, current_loop, loop_latency, logic_execution_time, tank_input_valve_status(0), tank_input_valve_mode(1), tank_level_value(2), tank_level_min(3), tank_level_max(4), tank_output_valve_status(5), tank_output_valve_mode(6), tank_output_flow_value(7), 
2022-09-16 12:03:31.235970, 1663322611200, 1, 32, 1.0, 3.0, 3.573333333325643, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:31.420011, 1663322611400, 2, 8, 1.0, 3.0, 3.5766666666589764, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:31.640457, 1663322611600, 1, 11, 1.0, 3.0, 3.586666666658976, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:31.824914, 1663322611800, 1, 6, 1.0, 3.0, 3.5933333333256425, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:32.055220, 1663322612000, 1, 12, 1.0, 3.0, 3.5999999999923094, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:32.256682, 1663322612200, 1, 6, 1.0, 3.0, 3.6066666666589757, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:32.410566, 1663322612400, 0, 5, 1.0, 3.0, 3.613333333325642, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:32.635132, 1663322612600, 1, 16, 1.0, 3.0, 3.619999999992309, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:32.835146, 1663322612800, 3, 27, 1.0, 3.0, 3.6266666666589753, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:33.002353, 1663322613000, 0, 1, 1.0, 3.0, 3.6299999999923087, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:33.231679, 1663322613200, 1, 5, 1.0, 3.0, 3.6399999999923085, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:33.441072, 1663322613400, 1, 7, 1.0, 3.0, 3.646666666658975, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:33.624475, 1663322613600, 1, 8, 1.0, 3.0, 3.6499999999923083, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:33.808778, 1663322613800, 1, 4, 1.0, 3.0, 3.6566666666589747, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:34.015369, 1663322614000, 2, 12, 1.0, 3.0, 3.6666666666589744, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:34.234900, 1663322614200, 1, 17, 1.0, 3.0, 3.673333333325641, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:34.446865, 1663322614400, 0, 13, 1.0, 3.0, 3.6799999999923076, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:34.647084, 1663322614600, 2, 15, 1.0, 3.0, 3.686666666658974, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:34.827638, 1663322614800, 5, 10, 1.0, 3.0, 3.6933333333256404, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:35.052116, 1663322615000, 14, 25, 1.0, 3.0, 3.699999999992307, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:35.233388, 1663322615200, 2, 24, 1.0, 3.0, 3.7066666666589736, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:35.423766, 1663322615400, 1, 11, 1.0, 3.0, 3.709999999992307, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:35.643507, 1663322615600, 2, 16, 1.0, 3.0, 3.719999999992307, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:35.819844, 1663322615800, 0, 16, 1.0, 3.0, 3.726666666658973, 2.8275, 6.3605, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:36.072511, 1663322616000, 1, 12, 1.0, 3.0, 3.7333333333256395, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:36.216969, 1663322616200, 0, 6, 1.0, 3.0, 3.736666666658973, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:36.431590, 1663322616400, 1, 25, 1.0, 3.0, 3.7466666666589727, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:36.629054, 1663322616600, 6, 5, 1.0, 3.0, 3.753333333325639, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:36.828377, 1663322616800, 2, 18, 1.0, 3.0, 3.759999999992306, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:37.039007, 1663322617000, 8, 11, 1.0, 3.0, 3.7666666666589723, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:37.211425, 1663322617200, 1, 7, 1.0, 3.0, 3.7699999999923057, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:37.423607, 1663322617400, 1, 6, 1.0, 3.0, 3.7799999999923055, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:37.612137, 1663322617600, 0, 4, 1.0, 3.0, 3.7833333333256385, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:37.822756, 1663322617800, 1, 3, 1.0, 3.0, 3.7933333333256383, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:38.032639, 1663322618000, 2, 4, 1.0, 3.0, 3.7966666666589717, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:38.228835, 1663322618200, 1, 13, 1.0, 3.0, 3.803333333325638, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:38.423253, 1663322618400, 2, 9, 1.0, 3.0, 3.809999999992305, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:38.643515, 1663322618600, 1, 37, 1.0, 3.0, 3.8199999999923047, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:38.822818, 1663322618800, 1, 14, 1.0, 3.0, 3.826666666658971, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:39.062987, 1663322619000, 0, 7, 1.0, 3.0, 3.8333333333256374, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:39.221017, 1663322619200, 1, 12, 1.0, 3.0, 3.836666666658971, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:39.446558, 1663322619400, 1, 13, 1.0, 3.0, 3.8466666666589706, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:39.642747, 1663322619600, 8, 28, 1.0, 3.0, 3.853333333325637, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:39.836298, 1663322619800, 0, 6, 1.0, 3.0, 3.859999999992304, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:40.060884, 1663322620000, 1, 6, 1.0, 3.0, 3.86666666665897, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:40.219369, 1663322620200, 1, 10, 1.0, 3.0, 3.8699999999923036, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:40.423814, 1663322620400, 1, 13, 1.0, 3.0, 3.8799999999923034, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:40.635090, 1663322620600, 2, 21, 1.0, 3.0, 3.8866666666589698, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:40.822777, 1663322620800, 0, 6, 1.0, 3.0, 3.893333333325636, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:41.052011, 1663322621000, 11, 33, 1.0, 3.0, 3.899999999992303, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:41.226470, 1663322621200, 1, 4, 1.0, 3.0, 3.9066666666589693, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:41.446246, 1663322621400, 1, 12, 1.0, 3.0, 3.9133333333256357, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:41.644313, 1663322621600, 1, 11, 1.0, 3.0, 3.9199999999923025, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:41.824186, 1663322621800, 2, 13, 1.0, 3.0, 3.9233333333256355, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:42.059995, 1663322622000, 1, 6, 1.0, 3.0, 3.9333333333256353, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:42.237127, 1663322622200, 1, 6, 1.0, 3.0, 3.939999999992302, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:42.444121, 1663322622400, 2, 15, 1.0, 3.0, 3.9466666666589685, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:42.627429, 1663322622600, 1, 14, 1.0, 3.0, 3.953333333325635, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:42.821033, 1663322622800, 1, 13, 1.0, 3.0, 3.9599999999923017, 2.8275, 5.5523, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:43.053252, 1663322623000, 1, 33, 1.0, 3.0, 3.966666666658968, 2.8275, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:43.238396, 1663322623200, 2, 30, 1.0, 3.0, 3.9733333333256344, 2.8275, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:43.432044, 1663322623400, 1, 25, 1.0, 3.0, 3.9799999999923013, 2.8275, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:43.640264, 1663322623600, 1, 11, 1.0, 3.0, 3.9866666666589676, 2.8275, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:43.833581, 1663322623800, 3, 13, 1.0, 3.0, 3.993333333325634, 2.8275, 6.0999, 0.0, 3.0, 0.0001, 
2022-09-16 12:03:44.024326, 1663322624000, 1, 6, 1.0, 3.0, 3.999999999992301, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:44.243260, 1663322624200, 1, 12, 1.0, 3.0, 4.019999999992301, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:44.449587, 1663322624400, 6, 10, 1.0, 3.0, 4.033333333325634, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:44.623902, 1663322624600, 2, 8, 1.0, 3.0, 4.0399999999923, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:44.823273, 1663322624800, 1, 4, 1.0, 3.0, 4.0599999999923, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:45.055555, 1663322625000, 1, 14, 1.0, 3.0, 4.073333333325633, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:45.222556, 1663322625200, 0, 7, 1.0, 3.0, 4.0799999999923, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:45.436015, 1663322625400, 2, 28, 1.0, 3.0, 4.099999999992299, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:45.641741, 1663322625600, 1, 6, 1.0, 3.0, 4.113333333325632, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:45.847266, 1663322625800, 7, 29, 1.0, 3.0, 4.1266666666589655, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:46.026540, 1663322626000, 2, 9, 1.0, 3.0, 4.139999999992298, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:46.240616, 1663322626200, 1, 12, 1.0, 3.0, 4.153333333325631, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:46.427490, 1663322626400, 1, 25, 1.0, 3.0, 4.166666666658965, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:46.626001, 1663322626600, 1, 11, 1.0, 3.0, 4.173333333325631, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:46.822600, 1663322626800, 0, 10, 1.0, 3.0, 4.19333333332563, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:47.056248, 1663322627000, 8, 40, 1.0, 3.0, 4.206666666658964, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:47.240358, 1663322627200, 1, 12, 1.0, 3.0, 4.219999999992297, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:47.426546, 1663322627400, 1, 14, 1.0, 3.0, 4.226666666658963, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:47.609581, 1663322627600, 1, 6, 1.0, 3.0, 4.239999999992296, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:47.826837, 1663322627800, 1, 13, 1.0, 3.0, 4.253333333325629, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:48.057112, 1663322628000, 9, 22, 1.0, 3.0, 4.2733333333256285, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:48.211344, 1663322628200, 1, 2, 1.0, 3.0, 4.279999999992295, 2.8275, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:03:48.431842, 1663322628400, 1, 13, 1.0, 3.0, 4.293333333325628, 2.8275, 6.0999, 1.0, 3.0, 0.0, 
2022-09-16 12:03:48.623067, 1663322628600, 1, 17, 1.0, 3.0, 4.306666666658961, 2.8275, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:48.827722, 1663322628800, 8, 16, 1.0, 3.0, 4.313333333325628, 2.8275, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:49.041414, 1663322629000, 1, 6, 1.0, 3.0, 4.3166666666589615, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:49.235759, 1663322629200, 2, 24, 1.0, 3.0, 4.326666666658963, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:49.443847, 1663322629400, 6, 10, 1.0, 3.0, 4.333333333325631, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:49.637054, 1663322629600, 6, 9, 1.0, 3.0, 4.3399999999922985, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:49.818806, 1663322629800, 0, 12, 1.0, 3.0, 4.343333333325632, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:50.050154, 1663322630000, 1, 7, 1.0, 3.0, 4.353333333325634, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:50.240288, 1663322630200, 1, 34, 1.0, 3.0, 4.359999999992302, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:50.441126, 1663322630400, 2, 19, 1.0, 3.0, 4.366666666658969, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:50.621973, 1663322630600, 1, 6, 1.0, 3.0, 4.369999999992303, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:50.819857, 1663322630800, 1, 16, 1.0, 3.0, 4.379999999992305, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:51.018463, 1663322631000, 0, 10, 1.0, 3.0, 4.386666666658972, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:51.246227, 1663322631200, 2, 14, 1.0, 3.0, 4.39333333332564, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:51.432548, 1663322631400, 1, 15, 1.0, 3.0, 4.399999999992308, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:51.624986, 1663322631600, 2, 11, 1.0, 3.0, 4.403333333325642, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:51.853592, 1663322631800, 1, 16, 1.0, 3.0, 4.413333333325643, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:52.051422, 1663322632000, 1, 8, 1.0, 3.0, 4.419999999992311, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:52.246621, 1663322632200, 1, 15, 1.0, 3.0, 4.426666666658979, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:52.423953, 1663322632400, 0, 13, 1.0, 3.0, 4.433333333325646, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:52.647007, 1663322632600, 2, 14, 1.0, 3.0, 4.439999999992314, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:52.850903, 1663322632800, 2, 29, 1.0, 3.0, 4.446666666658982, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:53.045153, 1663322633000, 11, 19, 1.0, 3.0, 4.4533333333256495, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:53.222917, 1663322633200, 1, 11, 1.0, 3.0, 4.456666666658983, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:53.421708, 1663322633400, 1, 8, 1.0, 3.0, 4.463333333325651, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:53.624605, 1663322633600, 2, 14, 1.0, 3.0, 4.469999999992319, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:53.853614, 1663322633800, 1, 4, 1.0, 3.0, 4.47999999999232, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:54.020126, 1663322634000, 8, 3, 1.0, 3.0, 4.483333333325654, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:54.245285, 1663322634200, 1, 14, 1.0, 3.0, 4.493333333325656, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:54.449897, 1663322634400, 1, 9, 1.0, 3.0, 4.4999999999923235, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:54.625570, 1663322634600, 1, 11, 1.0, 3.0, 4.503333333325657, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:54.821523, 1663322634800, 2, 10, 1.0, 3.0, 4.509999999992325, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:55.008249, 1663322635000, 1, 2, 1.0, 3.0, 4.516666666658993, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:55.231560, 1663322635200, 1, 25, 1.0, 3.0, 4.526666666658994, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:55.452169, 1663322635400, 3, 17, 1.0, 3.0, 4.533333333325662, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:55.623944, 1663322635600, 5, 10, 1.0, 3.0, 4.536666666658996, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:55.832625, 1663322635800, 1, 14, 1.0, 3.0, 4.546666666658997, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:56.031658, 1663322636000, 2, 6, 1.0, 3.0, 4.553333333325665, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:56.216467, 1663322636200, 1, 10, 1.0, 3.0, 4.556666666658999, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:56.423507, 1663322636400, 0, 11, 1.0, 3.0, 4.566666666659001, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:56.620354, 1663322636600, 1, 16, 1.0, 3.0, 4.573333333325668, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:56.813719, 1663322636800, 1, 5, 1.0, 3.0, 4.576666666659002, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:57.044171, 1663322637000, 0, 36, 1.0, 3.0, 4.586666666659004, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:57.245035, 1663322637200, 0, 7, 1.0, 3.0, 4.593333333325671, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:57.419708, 1663322637400, 1, 8, 1.0, 3.0, 4.596666666659005, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:57.639595, 1663322637600, 2, 7, 1.0, 3.0, 4.606666666659007, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:57.830947, 1663322637800, 9, 8, 1.0, 3.0, 4.6133333333256745, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:58.038803, 1663322638000, 1, 15, 1.0, 3.0, 4.619999999992342, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:58.245589, 1663322638200, 1, 5, 1.0, 3.0, 4.62666666665901, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:58.426384, 1663322638400, 0, 11, 1.0, 3.0, 4.633333333325678, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:58.642160, 1663322638600, 2, 31, 1.0, 3.0, 4.639999999992345, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:58.839160, 1663322638800, 2, 10, 1.0, 3.0, 4.646666666659013, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:59.052458, 1663322639000, 1, 13, 1.0, 3.0, 4.653333333325681, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:59.237488, 1663322639200, 2, 6, 1.0, 3.0, 4.6599999999923485, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:59.431811, 1663322639400, 1, 19, 1.0, 3.0, 4.666666666659016, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:59.641205, 1663322639600, 9, 8, 1.0, 3.0, 4.673333333325684, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:03:59.839881, 1663322639800, 1, 34, 1.0, 3.0, 4.679999999992352, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:00.011554, 1663322640000, 4, 2, 1.0, 3.0, 4.6833333333256855, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:00.233940, 1663322640200, 1, 15, 1.0, 3.0, 4.693333333325687, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:00.422241, 1663322640400, 1, 7, 1.0, 3.0, 4.696666666659021, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:00.641377, 1663322640600, 2, 33, 1.0, 3.0, 4.7066666666590224, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:00.836827, 1663322640800, 3, 21, 1.0, 3.0, 4.71333333332569, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:01.050198, 1663322641000, 0, 44, 1.0, 3.0, 4.719999999992358, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:01.226994, 1663322641200, 0, 7, 1.0, 3.0, 4.723333333325692, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:01.427364, 1663322641400, 1, 9, 1.0, 3.0, 4.733333333325693, 2.0973, 6.0999, 0.0, 3.0, 0.0001, 
2022-09-16 12:04:01.632601, 1663322641600, 5, 14, 1.0, 3.0, 4.746666666659027, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:01.826205, 1663322641800, 1, 15, 1.0, 3.0, 4.753333333325693, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:02.027429, 1663322642000, 1, 11, 1.0, 3.0, 4.773333333325692, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:02.239549, 1663322642200, 1, 9, 1.0, 3.0, 4.786666666659026, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:02.444746, 1663322642400, 1, 7, 1.0, 3.0, 4.799999999992359, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:02.630248, 1663322642600, 1, 18, 1.0, 3.0, 4.813333333325692, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:02.831266, 1663322642800, 8, 13, 1.0, 3.0, 4.826666666659025, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:03.008819, 1663322643000, 0, 2, 1.0, 3.0, 4.833333333325691, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:03.220766, 1663322643200, 1, 5, 1.0, 3.0, 4.853333333325691, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:03.436292, 1663322643400, 1, 6, 1.0, 3.0, 4.866666666659024, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:03.613652, 1663322643600, 0, 10, 1.0, 3.0, 4.87333333332569, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:03.835526, 1663322643800, 1, 17, 1.0, 3.0, 4.89333333332569, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:04.022049, 1663322644000, 1, 6, 1.0, 3.0, 4.899999999992357, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:04.239941, 1663322644200, 1, 6, 1.0, 3.0, 4.919999999992356, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:04.439454, 1663322644400, 1, 17, 1.0, 3.0, 4.933333333325689, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:04.625856, 1663322644600, 2, 13, 1.0, 3.0, 4.946666666659023, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:04.842593, 1663322644800, 1, 27, 1.0, 3.0, 4.959999999992355, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:05.028999, 1663322645000, 1, 11, 1.0, 3.0, 4.973333333325688, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:05.237961, 1663322645200, 0, 8, 1.0, 3.0, 4.986666666659022, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:05.443712, 1663322645400, 2, 35, 1.0, 3.0, 4.999999999992355, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:05.642693, 1663322645600, 6, 22, 1.0, 3.0, 5.013333333325687, 2.0973, 6.0999, 0.0, 3.0, 0.0, 
2022-09-16 12:04:05.812171, 1663322645800, 1, 9, 1.0, 3.0, 5.019999999992354, 2.0973, 6.0999, 1.0, 3.0, 0.0, 
2022-09-16 12:04:06.043507, 1663322646000, 11, 25, 1.0, 3.0, 5.033333333325687, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:06.224289, 1663322646200, 2, 9, 1.0, 3.0, 5.036666666659021, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:06.447809, 1663322646400, 1, 5, 1.0, 3.0, 5.046666666659022, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
2022-09-16 12:04:06.623610, 1663322646600, 1, 7, 1.0, 3.0, 5.049999999992356, 2.0973, 6.0999, 1.0, 3.0, 0.0001, 
