timestamp,source_ip,dest_ip,source_port,dest_port,function_code,address,value,packet_size,response_time_ms,protocol_version,transaction_id,label,attack_type
2025-01-02 03:52:07.766918,192.168.1.12,192.168.1.101,502,502,3,4965,108,103,23.828459718220863,0,33446,normal,none
2025-01-01 23:42:58.431762,192.168.1.12,192.168.1.100,502,502,3,4258,89,93,53.7609483801336,0,28457,normal,none
2025-01-02 11:34:17.097014,192.168.1.12,192.168.1.100,502,502,1,1464,67,108,40.12240331808871,0,42707,normal,none
2025-01-01 15:50:52.542490,192.168.1.10,192.168.1.100,502,502,3,2851,108,79,76.47902775720434,0,19046,normal,none
2025-01-05 00:00:53.250000,10.0.0.99,192.168.1.100,54321,502,8,1065,0,66,13.919000889711679,0,1065,attack,reconnaissance
2025-01-02 08:28:25.785997,192.168.1.10,192.168.1.101,502,502,3,1455,106,123,10.0,0,38993,normal,none
2025-01-02 11:59:30.771674,192.168.1.12,192.168.1.101,502,502,3,1192,95,109,56.925187099883864,0,43214,normal,none
2025-01-04 00:00:01.079000,10.0.0.99,192.168.1.100,12345,502,1,0,0,55,1.2547039442036572,0,1079,attack,dos
2025-01-02 00:00:03.300000,10.0.0.99,192.168.1.100,22539,502,15,49,43747,107,37.19537518333234,0,33,attack,command_injection
2025-01-01 18:06:40.551980,192.168.1.11,192.168.1.100,502,502,6,3445,71,92,10.0,0,21734,normal,none
2025-01-01 21:30:53.038922,192.168.1.11,192.168.1.100,502,502,3,3274,111,110,21.32970997101336,0,25782,normal,none
2025-01-05 00:00:27.600000,10.0.0.99,192.168.1.100,54321,502,8,552,0,57,25.55031217020202,0,552,attack,reconnaissance
2025-01-02 11:40:23.005520,192.168.1.11,192.168.1.102,502,502,1,2238,96,84,77.44326321968906,0,42828,normal,none
2025-01-02 14:28:49.986335,192.168.1.11,192.168.1.101,502,502,4,2676,93,119,10.0,0,46222,normal,none
2025-01-01 11:28:18.002445,192.168.1.11,192.168.1.100,502,502,3,1148,106,104,29.505473931737363,0,13842,normal,none
2025-01-01 19:46:33.622927,192.168.1.10,192.168.1.100,502,502,4,3773,90,119,137.81068756358573,0,23684,normal,none
2025-01-02 13:12:01.000943,192.168.1.10,192.168.1.100,502,502,1,2584,97,80,34.20830308849103,0,44686,normal,none
2025-01-03 00:37:57.000000,192.168.1.100,192.168.1.10,502,59912,3,1760,0,126,68.30428112125384,0,2277,attack,response_manipulation
2025-01-02 08:50:00.922819,192.168.1.11,192.168.1.101,502,502,1,4421,85,88,101.02895625929027,0,39431,normal,none
2025-01-02 00:01:15.200000,10.0.0.99,192.168.1.100,20643,502,5,1,24059,100,16.043273328140014,0,752,attack,command_injection
2025-01-02 08:19:40.828809,192.168.1.10,192.168.1.102,502,502,1,4290,97,79,73.41443235100559,0,38817,normal,none
2025-01-01 03:19:15.453287,192.168.1.12,192.168.1.100,502,502,5,2606,88,81,170.6294610948869,0,3998,normal,none
2025-01-01 16:49:49.468418,192.168.1.12,192.168.1.100,502,502,4,3952,90,110,61.624680910367445,0,20219,normal,none
2025-01-02 03:01:03.039549,192.168.1.11,192.168.1.101,502,502,6,3135,73,114,180.43768971444075,0,32427,normal,none
2025-01-01 18:17:57.084089,192.168.1.12,192.168.1.100,502,502,3,4517,72,110,51.662381889883925,0,21959,normal,none
2025-01-01 17:25:31.224638,192.168.1.12,192.168.1.101,502,502,1,3353,131,86,49.4123416919252,0,20913,normal,none
2025-01-02 06:36:05.550937,192.168.1.10,192.168.1.102,502,502,6,2021,79,94,68.18416668619615,0,36755,normal,none
2025-01-01 12:13:01.786160,192.168.1.12,192.168.1.102,502,502,1,1097,113,102,11.503672495544532,0,14730,normal,none
2025-01-01 17:02:57.739238,192.168.1.11,192.168.1.102,502,502,3,2861,117,64,38.21241508082756,0,20477,normal,none
2025-01-01 00:20:19.138620,192.168.1.10,192.168.1.102,502,502,1,2725,123,88,10.0,0,409,normal,none
2025-01-01 22:00:28.619336,192.168.1.11,192.168.1.101,502,502,3,1916,121,90,14.608781574008086,0,26378,normal,none
2025-01-01 13:39:24.694434,192.168.1.11,192.168.1.102,502,502,3,1471,106,125,45.48972765006554,0,16461,normal,none
2025-01-02 00:02:32.100000,10.0.0.99,192.168.1.100,29590,502,6,79,27788,83,26.580766439264714,0,1521,attack,command_injection
2025-01-02 06:21:49.150541,192.168.1.11,192.168.1.100,502,502,3,1660,77,80,10.0,0,36462,normal,none
2025-01-01 10:59:23.287504,192.168.1.11,192.168.1.102,502,502,1,4684,110,101,10.0,0,13259,normal,none
2025-01-01 20:09:12.887068,192.168.1.12,192.168.1.102,502,502,4,4941,89,116,51.70546420162854,0,24146,normal,none
2025-01-01 07:06:08.733240,192.168.1.10,192.168.1.101,502,502,5,3593,102,64,10.0,0,8586,normal,none
2025-01-01 13:26:27.246389,192.168.1.10,192.168.1.102,502,502,3,3056,99,64,97.46604044826228,0,16202,normal,none
2025-01-03 00:24:55.000000,192.168.1.100,192.168.1.10,502,41194,3,1413,0,179,82.03174305403665,0,1495,attack,response_manipulation
2025-01-01 13:22:50.654746,192.168.1.12,192.168.1.100,502,502,1,3357,91,76,105.12550184263793,0,16135,normal,none
2025-01-03 00:27:31.000000,192.168.1.100,192.168.1.10,502,20408,3,1765,0,128,48.786605554043526,0,1651,attack,response_manipulation
2025-01-02 15:58:47.574824,192.168.1.12,192.168.1.100,502,502,3,1080,100,99,40.41544986184639,0,48021,normal,none
2025-01-01 17:37:31.795917,192.168.1.10,192.168.1.101,502,502,3,2837,108,101,97.53133167977008,0,21153,normal,none
2025-01-01 13:41:20.198780,192.168.1.10,192.168.1.102,502,502,1,4365,97,85,15.384959838730502,0,16504,normal,none
2025-01-01 10:35:11.589037,192.168.1.12,192.168.1.101,502,502,3,4278,81,113,36.15518874977511,0,12770,normal,none
2025-01-01 07:18:26.797316,192.168.1.11,192.168.1.102,502,502,4,1796,93,69,23.255139995851852,0,8842,normal,none
2025-01-02 09:33:31.022389,192.168.1.10,192.168.1.102,502,502,3,1945,88,105,10.0,0,40297,normal,none
2025-01-02 13:50:28.230353,192.168.1.10,192.168.1.101,502,502,1,3033,75,121,80.05757092563523,0,45447,normal,none
2025-01-01 12:49:39.834626,192.168.1.11,192.168.1.102,502,502,3,3382,121,107,50.50717152829638,0,15466,normal,none
2025-01-01 12:28:03.824731,192.168.1.12,192.168.1.102,502,502,3,1682,114,136,10.0,0,15031,normal,none
2025-01-01 17:40:49.818708,192.168.1.12,192.168.1.100,502,502,3,4333,105,95,41.72195936905838,0,21221,normal,none
2025-01-04 00:00:00.972000,10.0.0.99,192.168.1.100,12345,502,2,0,0,47,2.9224723212845984,0,972,attack,dos
2025-01-01 17:37:19.524781,192.168.1.11,192.168.1.101,502,502,2,3908,82,105,151.1897284835041,0,21150,normal,none
2025-01-01 04:05:59.645538,192.168.1.12,192.168.1.102,502,502,4,1219,112,64,10.0,0,4944,normal,none
2025-01-02 04:34:17.258202,192.168.1.11,192.168.1.100,502,502,3,1503,128,84,17.900713422122358,0,34299,normal,none
2025-01-01 09:04:49.024865,192.168.1.11,192.168.1.102,502,502,1,3153,91,128,127.41231133254472,0,10969,normal,none
2025-01-02 03:20:04.508582,192.168.1.12,192.168.1.102,502,502,2,3469,133,83,10.0,0,32811,normal,none
2025-01-01 09:09:41.127821,192.168.1.12,192.168.1.102,502,502,3,3986,107,87,82.31764520389093,0,11060,normal,none
2025-01-02 05:13:25.968419,192.168.1.11,192.168.1.101,502,502,3,4915,98,118,10.0,0,35084,normal,none
2025-01-01 21:56:50.583336,192.168.1.12,192.168.1.100,502,502,3,1912,93,103,10.0,0,26303,normal,none
2025-01-01 05:39:09.229350,192.168.1.10,192.168.1.102,502,502,4,4073,88,103,21.749587886939086,0,6814,normal,none
2025-01-01 23:31:01.838532,192.168.1.11,192.168.1.102,502,502,3,4852,73,107,10.0,0,28207,normal,none
2025-01-01 23:27:26.306223,192.168.1.12,192.168.1.100,502,502,6,4065,133,65,10.0,0,28131,normal,none
2025-01-01 12:11:56.911442,192.168.1.11,192.168.1.101,502,502,1,4534,120,126,50.27550082671286,0,14708,normal,none
2025-01-05 00:00:06.850000,10.0.0.99,192.168.1.100,54321,502,8,137,0,68,23.033521588507593,0,137,attack,reconnaissance
2025-01-02 00:03:39.000000,10.0.0.99,192.168.1.100,24537,502,5,73,25694,65,20.524721922444492,0,2190,attack,command_injection
2025-01-01 00:41:13.308206,192.168.1.10,192.168.1.100,502,502,4,2089,80,109,149.43702525267463,0,826,normal,none
2025-01-02 02:07:46.520420,192.168.1.12,192.168.1.102,502,502,3,3323,82,72,26.273944755354258,0,31366,normal,none
2025-01-02 15:55:59.659773,192.168.1.11,192.168.1.100,502,502,6,2076,142,105,10.0,0,47960,normal,none
2025-01-01 07:01:45.842886,192.168.1.11,192.168.1.100,502,502,3,4966,108,114,37.080485936098675,0,8500,normal,none
2025-01-02 01:47:44.736768,192.168.1.10,192.168.1.101,502,502,1,2573,98,108,57.424663735526295,0,30968,normal,none
2025-01-02 09:06:27.935822,192.168.1.12,192.168.1.100,502,502,4,3061,115,88,22.40562424913419,0,39756,normal,none
2025-01-01 02:04:11.037900,192.168.1.11,192.168.1.100,502,502,3,1934,98,104,71.20941944076031,0,2488,normal,none
2025-01-01 22:45:44.953485,192.168.1.12,192.168.1.101,502,502,3,1065,152,109,113.07791389859531,0,27284,normal,none
2025-01-02 05:05:54.246992,192.168.1.12,192.168.1.101,502,502,2,4487,86,66,10.0,0,34935,normal,none
2025-01-01 11:42:19.442170,192.168.1.12,192.168.1.102,502,502,3,4151,101,122,50.74694794751474,0,14122,normal,none
2025-01-02 04:02:29.080087,192.168.1.11,192.168.1.102,502,502,3,1243,86,141,10.0,0,33660,normal,none
2025-01-01 12:30:01.075548,192.168.1.10,192.168.1.101,502,502,3,3574,112,99,64.53154592716662,0,15072,normal,none
2025-01-05 00:00:21.350000,10.0.0.99,192.168.1.100,54321,502,8,427,0,57,15.557482951697088,0,427,attack,reconnaissance
2025-01-01 09:00:20.478804,192.168.1.12,192.168.1.102,502,502,3,2702,54,100,28.770482150989558,0,10875,normal,none
2025-01-02 02:40:55.766820,192.168.1.11,192.168.1.101,502,502,1,3012,65,89,43.15785302607921,0,32025,normal,none
2025-01-01 02:31:54.372690,192.168.1.12,192.168.1.102,502,502,6,4569,110,73,10.0,0,3040,normal,none
2025-01-01 19:51:49.727555,192.168.1.12,192.168.1.101,502,502,3,4082,92,104,10.0,0,23790,normal,none
2025-01-02 08:56:35.160750,192.168.1.10,192.168.1.101,502,502,4,4605,67,101,28.093065678133105,0,39562,normal,none
2025-01-01 06:23:04.284453,192.168.1.11,192.168.1.100,502,502,1,2826,91,89,39.391669408514865,0,7702,normal,none
2025-01-02 00:01:55.000000,10.0.0.99,192.168.1.100,26061,502,5,96,26125,79,29.211970588751104,0,1150,attack,command_injection
2025-01-02 00:56:43.050566,192.168.1.11,192.168.1.102,502,502,3,1183,75,109,74.54082192577715,0,29945,normal,none
2025-01-01 04:40:43.738293,192.168.1.11,192.168.1.100,502,502,3,4568,94,100,25.285139523365718,0,5641,normal,none
2025-01-01 05:02:24.065933,192.168.1.10,192.168.1.100,502,502,5,2032,109,70,76.61484865229228,0,6070,normal,none
2025-01-01 10:54:10.338473,192.168.1.11,192.168.1.101,502,502,3,4795,114,90,10.660445070160373,0,13149,normal,none
2025-01-01 22:09:00.590197,192.168.1.11,192.168.1.100,502,502,1,2844,108,95,70.76912484045334,0,26547,normal,none
2025-01-02 08:20:02.563289,192.168.1.11,192.168.1.100,502,502,1,2141,78,119,23.626451413371964,0,38824,normal,none
2025-01-01 23:08:47.333056,192.168.1.10,192.168.1.100,502,502,2,1128,88,122,10.0,0,27757,normal,none
2025-01-01 17:26:42.744665,192.168.1.10,192.168.1.102,502,502,2,3054,51,125,165.88956651887798,0,20939,normal,none
2025-01-01 13:49:10.336925,192.168.1.10,192.168.1.100,502,502,1,2980,76,128,13.237967396354705,0,16657,normal,none
2025-01-02 00:00:32.700000,10.0.0.99,192.168.1.100,26317,502,6,77,61470,81,8.161849019928212,0,327,attack,command_injection
2025-01-01 15:42:22.147100,192.168.1.11,192.168.1.102,502,502,2,2932,109,94,85.54176318295218,0,18871,normal,none
2025-01-01 20:13:55.200816,192.168.1.10,192.168.1.102,502,502,5,2147,72,127,41.15912274752441,0,24236,normal,none
2025-01-02 11:19:13.766190,192.168.1.11,192.168.1.101,502,502,4,4672,133,103,15.846079803481558,0,42411,normal,none
2025-01-01 12:35:18.996398,192.168.1.10,192.168.1.102,502,502,1,3269,113,76,123.84335218418691,0,15183,normal,none
2025-01-05 00:01:07.450000,10.0.0.99,192.168.1.100,54321,502,8,1349,0,50,20.456604824585433,0,1349,attack,reconnaissance
2025-01-02 02:11:37.562722,192.168.1.10,192.168.1.102,502,502,5,3681,107,74,13.958759248220968,0,31444,normal,none
2025-01-02 14:21:06.340463,192.168.1.12,192.168.1.102,502,502,2,4240,113,92,14.2576171193324,0,46064,normal,none
2025-01-01 18:54:20.685257,192.168.1.11,192.168.1.100,502,502,3,4394,103,131,48.264336443024895,0,22656,normal,none
2025-01-01 06:50:03.441610,192.168.1.12,192.168.1.100,502,502,2,2820,90,78,21.28481832883659,0,8261,normal,none
2025-01-04 00:00:00.965000,10.0.0.99,192.168.1.100,12345,502,1,0,0,58,3.331530848442844,0,965,attack,dos
2025-01-01 19:00:55.082575,192.168.1.12,192.168.1.100,502,502,2,2404,92,94,35.70339238433573,0,22783,normal,none
2025-01-01 19:38:00.724381,192.168.1.12,192.168.1.100,502,502,4,4719,79,70,42.57385846867997,0,23519,normal,none
2025-01-01 13:07:23.140130,192.168.1.11,192.168.1.101,502,502,2,4213,132,102,109.92764693685902,0,15825,normal,none
2025-01-02 00:17:21.971006,192.168.1.11,192.168.1.100,502,502,1,4338,114,131,42.18292778999385,0,29148,normal,none
2025-01-02 15:56:39.251055,192.168.1.10,192.168.1.102,502,502,4,3410,122,94,10.0,0,47975,normal,none
2025-01-01 03:39:28.961862,192.168.1.12,192.168.1.102,502,502,4,2628,100,123,155.9328036992546,0,4411,normal,none
2025-01-02 13:25:41.781134,192.168.1.12,192.168.1.102,502,502,2,2964,92,82,37.018451871470894,0,44955,normal,none
2025-01-02 15:58:41.907534,192.168.1.12,192.168.1.100,502,502,1,4156,77,114,15.520146520216926,0,48019,normal,none
2025-01-01 03:41:28.650115,192.168.1.12,192.168.1.102,502,502,5,4255,83,107,10.0,0,4452,normal,none
2025-01-01 02:02:58.812270,192.168.1.12,192.168.1.100,502,502,1,4145,101,93,10.0,0,2466,normal,none
2025-01-01 16:11:15.513874,192.168.1.10,192.168.1.101,502,502,3,4869,98,108,10.0,0,19443,normal,none
2025-01-02 02:58:51.366915,192.168.1.12,192.168.1.101,502,502,1,4215,72,116,23.352870604024424,0,32387,normal,none
2025-01-02 14:46:48.260559,192.168.1.10,192.168.1.100,502,502,3,3126,103,113,104.57990611825893,0,46583,normal,none
2025-01-04 00:00:01.904000,10.0.0.99,192.168.1.100,12345,502,4,0,0,40,2.6203682190794786,0,1904,attack,dos
2025-01-02 00:54:22.566186,192.168.1.10,192.168.1.102,502,502,3,1696,78,84,10.0,0,29901,normal,none
2025-01-01 20:51:34.377707,192.168.1.10,192.168.1.102,502,502,2,2242,138,73,10.0,0,24991,normal,none
2025-01-01 16:50:40.782973,192.168.1.11,192.168.1.101,502,502,4,2754,90,73,28.350858864406582,0,20234,normal,none
2025-01-02 12:11:06.437631,192.168.1.10,192.168.1.101,502,502,1,2777,149,84,78.02404973793003,0,43444,normal,none
2025-01-01 04:35:00.381299,192.168.1.10,192.168.1.102,502,502,3,1255,140,87,19.854306205657686,0,5524,normal,none
2025-01-03 00:13:44.000000,192.168.1.100,192.168.1.10,502,27567,3,1243,0,138,36.44425896069347,0,824,attack,response_manipulation
2025-01-02 12:10:05.566063,192.168.1.12,192.168.1.102,502,502,4,2058,85,104,24.70639147781891,0,43427,normal,none
2025-01-01 18:21:28.314374,192.168.1.12,192.168.1.100,502,502,4,1657,153,66,15.13668853729511,0,22023,normal,none
2025-01-01 12:10:38.447525,192.168.1.11,192.168.1.102,502,502,3,1352,103,92,29.2961195338018,0,14682,normal,none
2025-01-03 00:21:41.000000,192.168.1.100,192.168.1.10,502,60211,3,1222,65535,153,83.14629242518723,0,1301,attack,response_manipulation
2025-01-02 04:09:49.907833,192.168.1.11,192.168.1.100,502,502,5,3692,95,94,140.96191860695214,0,33811,normal,none
2025-01-02 05:01:55.251835,192.168.1.10,192.168.1.100,502,502,1,4208,77,116,113.2631716845887,0,34860,normal,none
2025-01-01 22:16:49.014499,192.168.1.11,192.168.1.102,502,502,3,3643,85,79,15.825194525313124,0,26703,normal,none
2025-01-01 21:20:41.962123,192.168.1.12,192.168.1.100,502,502,4,4621,114,99,10.0,0,25572,normal,none
2025-01-01 22:16:50.918947,192.168.1.11,192.168.1.101,502,502,1,3949,82,63,50.55725968833531,0,26704,normal,none
2025-01-01 07:06:28.403455,192.168.1.10,192.168.1.101,502,502,4,3650,119,108,10.0,0,8591,normal,none
2025-01-01 15:42:09.071757,192.168.1.10,192.168.1.100,502,502,6,3493,71,68,92.08540609405547,0,18865,normal,none
2025-01-01 08:44:53.016270,192.168.1.10,192.168.1.100,502,502,2,1973,106,107,66.27347856736584,0,10572,normal,none
2025-01-02 02:14:13.248404,192.168.1.12,192.168.1.102,502,502,3,1490,98,91,10.0,0,31495,normal,none
2025-01-01 21:54:41.858309,192.168.1.12,192.168.1.100,502,502,3,2946,135,94,19.23974857875919,0,26260,normal,none
2025-01-01 19:04:15.862321,192.168.1.10,192.168.1.100,502,502,2,3777,136,104,143.9995822706063,0,22847,normal,none
2025-01-02 08:34:48.478190,192.168.1.10,192.168.1.100,502,502,1,2067,83,74,21.641422758706405,0,39119,normal,none
2025-01-05 00:00:32.850000,10.0.0.99,192.168.1.100,54321,502,8,657,0,77,25.537965856801964,0,657,attack,reconnaissance
2025-01-01 04:17:43.182142,192.168.1.10,192.168.1.100,502,502,4,4447,99,97,28.945131717272382,0,5180,normal,none
2025-01-01 13:52:48.430770,192.168.1.11,192.168.1.100,502,502,3,3491,69,94,46.54351134328862,0,16729,normal,none
2025-01-01 10:29:00.280490,192.168.1.11,192.168.1.100,502,502,2,2675,91,76,33.22154989045039,0,12643,normal,none
2025-01-02 00:04:08.100000,10.0.0.99,192.168.1.100,26002,502,6,58,49910,85,31.815885492911377,0,2481,attack,command_injection
2025-01-02 10:34:46.055539,192.168.1.11,192.168.1.102,502,502,5,3109,78,138,53.11674405021115,0,41525,normal,none
2025-01-01 23:23:38.549722,192.168.1.11,192.168.1.102,502,502,2,2636,130,60,43.39978961878049,0,28052,normal,none
2025-01-02 14:28:57.666636,192.168.1.11,192.168.1.102,502,502,3,2482,90,73,14.559282653623356,0,46226,normal,none
2025-01-01 20:49:45.996127,192.168.1.10,192.168.1.101,502,502,3,1285,106,97,16.488774053883592,0,24955,normal,none
2025-01-02 17:12:16.378510,192.168.1.10,192.168.1.100,502,502,3,2518,103,94,82.26507501459619,0,49511,normal,none
2025-01-01 16:22:16.261814,192.168.1.10,192.168.1.101,502,502,1,3544,45,60,52.34464957084839,0,19665,normal,none
2025-01-02 11:29:19.260505,192.168.1.12,192.168.1.102,502,502,1,3890,83,101,305.32823536922984,0,42606,normal,none
2025-01-03 00:09:03.000000,192.168.1.100,192.168.1.10,502,53764,3,1949,0,114,85.2633331011768,0,543,attack,response_manipulation
2025-01-02 11:39:09.851066,192.168.1.11,192.168.1.100,502,502,4,3548,119,111,308.62578719325813,0,42804,normal,none
2025-01-02 08:13:25.734635,192.168.1.12,192.168.1.102,502,502,4,1665,156,89,180.8488743337082,0,38698,normal,none
2025-01-02 04:17:51.125504,192.168.1.11,192.168.1.102,502,502,3,4279,85,120,10.0,0,33974,normal,none
2025-01-01 14:37:56.817952,192.168.1.12,192.168.1.102,502,502,4,4777,48,88,13.672522995760202,0,17607,normal,none
2025-01-01 20:50:34.777501,192.168.1.11,192.168.1.102,502,502,3,3098,77,107,10.0,0,24972,normal,none
2025-01-01 17:52:04.006162,192.168.1.11,192.168.1.102,502,502,3,2356,132,96,10.0,0,21446,normal,none
2025-01-01 20:23:05.091720,192.168.1.10,192.168.1.100,502,502,1,4565,73,80,23.484583651332642,0,24416,normal,none
2025-01-02 00:43:43.782542,192.168.1.10,192.168.1.102,502,502,3,2587,110,92,20.236222578627483,0,29689,normal,none
2025-01-01 01:49:42.494226,192.168.1.11,192.168.1.100,502,502,3,3178,130,102,15.19612038568339,0,2194,normal,none
2025-01-05 00:01:34.900000,10.0.0.99,192.168.1.100,54321,502,8,1898,0,79,13.853698008488522,0,1898,attack,reconnaissance
2025-01-02 16:56:07.677763,192.168.1.12,192.168.1.100,502,502,3,1574,135,69,38.31243799160913,0,49189,normal,none
2025-01-02 10:39:50.688283,192.168.1.10,192.168.1.102,502,502,3,1534,73,109,10.0,0,41626,normal,none
2025-01-02 06:44:22.266008,192.168.1.11,192.168.1.101,502,502,3,4788,91,99,10.0,0,36925,normal,none
2025-01-02 16:24:21.485239,192.168.1.10,192.168.1.100,502,502,4,3793,114,81,10.0,0,48550,normal,none
2025-01-03 00:18:29.000000,192.168.1.100,192.168.1.10,502,21399,3,1812,65535,181,45.191958051871765,0,1109,attack,response_manipulation
2025-01-03 00:01:44.000000,192.168.1.100,192.168.1.10,502,55802,3,1606,65535,160,81.0435883185536,0,104,attack,response_manipulation
2025-01-02 13:00:14.959968,192.168.1.11,192.168.1.101,502,502,2,1496,110,110,17.561497361872483,0,44451,normal,none
2025-01-01 03:48:32.446225,192.168.1.12,192.168.1.102,502,502,4,1704,145,80,38.114753065133755,0,4592,normal,none
2025-01-01 14:02:50.275535,192.168.1.10,192.168.1.102,502,502,3,1318,105,132,34.273556046138324,0,16922,normal,none
2025-01-01 21:43:35.091277,192.168.1.12,192.168.1.102,502,502,5,2762,103,108,128.36224232738545,0,26033,normal,none
2025-01-01 00:50:47.761211,192.168.1.10,192.168.1.100,502,502,4,2513,115,97,10.0,0,1025,normal,none
2025-01-04 00:00:02.293000,10.0.0.99,192.168.1.100,12345,502,3,0,0,54,2.752657235346715,0,2293,attack,dos
2025-01-04 00:00:01.932000,10.0.0.99,192.168.1.100,12345,502,3,0,0,48,3.7116872393956064,0,1932,attack,dos
2025-01-01 21:08:08.313446,192.168.1.11,192.168.1.102,502,502,3,2545,110,74,123.69648668886965,0,25321,normal,none
2025-01-02 02:55:59.547626,192.168.1.11,192.168.1.101,502,502,1,3308,88,127,21.363128675325687,0,32332,normal,none
2025-01-01 12:21:01.595663,192.168.1.11,192.168.1.102,502,502,2,3523,111,123,106.96942683455116,0,14887,normal,none
2025-01-01 12:12:00.211176,192.168.1.10,192.168.1.100,502,502,4,2875,108,103,24.270083368007768,0,14710,normal,none
2025-01-02 05:12:11.813225,192.168.1.10,192.168.1.100,502,502,1,2011,144,116,59.90207194229842,0,35059,normal,none
2025-01-01 02:12:15.272623,192.168.1.11,192.168.1.102,502,502,4,1105,85,122,40.808788976922514,0,2648,normal,none
2025-01-01 00:06:21.614783,192.168.1.10,192.168.1.102,502,502,3,1175,103,96,124.46022901358704,0,131,normal,none
2025-01-01 20:00:39.057124,192.168.1.11,192.168.1.100,502,502,3,4457,145,88,72.77493317975717,0,23968,normal,none
2025-01-01 22:46:31.336750,192.168.1.10,192.168.1.100,502,502,4,4875,116,100,109.63531111432303,0,27298,normal,none
2025-01-04 00:00:01.358000,10.0.0.99,192.168.1.100,12345,502,3,0,0,54,3.8497218293367634,0,1358,attack,dos
2025-01-03 00:33:49.000000,192.168.1.100,192.168.1.10,502,39984,3,1190,0,186,74.27847299945219,0,2029,attack,response_manipulation
2025-01-01 02:59:59.865189,192.168.1.10,192.168.1.100,502,502,2,3828,90,103,16.58778520195551,0,3606,normal,none
2025-01-02 13:30:35.566648,192.168.1.12,192.168.1.100,502,502,1,2071,73,122,77.64767298173047,0,45053,normal,none
2025-01-01 22:45:18.821323,192.168.1.12,192.168.1.101,502,502,3,3586,101,60,105.55789038706158,0,27275,normal,none
2025-01-02 02:48:54.954503,192.168.1.10,192.168.1.100,502,502,3,4087,113,61,14.738234299087017,0,32187,normal,none
2025-01-03 00:21:49.000000,192.168.1.100,192.168.1.10,502,57039,3,1190,65535,175,55.691830275654205,0,1309,attack,response_manipulation
2025-01-01 02:29:52.072494,192.168.1.10,192.168.1.100,502,502,3,2449,106,149,13.949899727329262,0,2998,normal,none
2025-01-01 23:29:12.478176,192.168.1.12,192.168.1.102,502,502,1,4487,92,88,53.80182915455076,0,28170,normal,none
2025-01-01 21:41:55.741499,192.168.1.12,192.168.1.100,502,502,1,3698,84,108,10.0,0,25997,normal,none
2025-01-02 01:03:22.099088,192.168.1.10,192.168.1.101,502,502,3,2322,103,99,10.0,0,30083,normal,none
2025-01-02 06:57:38.044895,192.168.1.12,192.168.1.102,502,502,3,3231,106,76,10.0,0,37187,normal,none
2025-01-01 09:58:09.164674,192.168.1.12,192.168.1.101,502,502,5,2301,101,65,75.69033081547846,0,12024,normal,none
2025-01-01 13:32:40.050558,192.168.1.11,192.168.1.102,502,502,3,3757,76,94,63.154174776811246,0,16325,normal,none
2025-01-02 00:23:42.779534,192.168.1.10,192.168.1.102,502,502,1,3548,113,111,43.14946992824141,0,29286,normal,none
2025-01-01 02:27:37.860126,192.168.1.12,192.168.1.101,502,502,2,4233,117,82,30.91652397470122,0,2956,normal,none
2025-01-01 14:31:04.293418,192.168.1.10,192.168.1.100,502,502,6,2907,93,105,24.101462884263608,0,17477,normal,none
2025-01-02 11:38:08.908888,192.168.1.12,192.168.1.102,502,502,3,1640,111,65,75.00009220142174,0,42785,normal,none
2025-01-02 13:08:53.877621,192.168.1.12,192.168.1.100,502,502,4,4243,104,64,48.94985713195411,0,44626,normal,none
2025-01-02 14:17:33.711411,192.168.1.10,192.168.1.100,502,502,4,2506,112,106,10.0,0,45991,normal,none
2025-01-02 08:20:05.942968,192.168.1.12,192.168.1.100,502,502,3,4434,103,129,49.6050607627957,0,38825,normal,none
2025-01-05 00:01:14.750000,10.0.0.99,192.168.1.100,54321,502,8,1495,0,72,22.583216699242836,0,1495,attack,reconnaissance
2025-01-01 04:40:59.310361,192.168.1.12,192.168.1.101,502,502,4,1293,73,81,10.0,0,5647,normal,none
2025-01-01 04:13:11.603224,192.168.1.11,192.168.1.100,502,502,3,3181,109,121,32.08773250918942,0,5086,normal,none
2025-01-02 15:36:38.841041,192.168.1.12,192.168.1.100,502,502,1,3689,118,143,143.07114565147214,0,47583,normal,none
2025-01-02 01:30:25.880829,192.168.1.10,192.168.1.101,502,502,5,1407,61,119,11.141058062099065,0,30619,normal,none
2025-01-01 10:24:44.354389,192.168.1.12,192.168.1.100,502,502,3,1068,118,103,73.41325464576906,0,12559,normal,none
2025-01-04 00:00:00.342000,10.0.0.99,192.168.1.100,12345,502,4,0,0,47,4.580020279628338,0,342,attack,dos
2025-01-03 00:35:09.000000,192.168.1.100,192.168.1.10,502,31954,3,1882,0,183,58.863275483076336,0,2109,attack,response_manipulation
2025-01-01 02:17:30.070674,192.168.1.11,192.168.1.100,502,502,2,4234,73,75,198.26279838380557,0,2757,normal,none
2025-01-02 00:12:22.057882,192.168.1.12,192.168.1.101,502,502,3,1917,87,99,23.123746011428466,0,29052,normal,none
2025-01-01 09:55:58.293990,192.168.1.11,192.168.1.102,502,502,3,1544,96,106,49.571860268424686,0,11982,normal,none
2025-01-01 06:03:46.245551,192.168.1.10,192.168.1.102,502,502,1,2914,115,101,47.51624235877006,0,7310,normal,none
2025-01-01 15:49:24.639641,192.168.1.11,192.168.1.100,502,502,1,4936,87,97,39.65547661887219,0,19013,normal,none
