src_packets,dst_packets,src_bytes,dst_bytes,flow_duration,total_packets,packet_ratio,total_bytes,byte_ratio,bytes_per_packet,src_inter_packet_avg,dst_inter_packet_avg,src_packet_rate,dst_packet_rate,src_byte_rate,dst_byte_rate,src_bytes_max,dst_bytes_max,src_bytes_min,dst_bytes_min,src_bytes_avg,dst_bytes_avg,src_load,dst_load,src_payload_sum,dst_payload_sum,src_payload_avg,dst_payload_avg,src_ack_rate,dst_ack_rate,src_syn_rate,dst_syn_rate,src_fin_rate,dst_fin_rate,src_rst_rate,dst_rst_rate,src_psh_rate,dst_psh_rate,src_urg_rate,dst_urg_rate,src_ttl,dst_ttl,src_win_size,dst_win_size,src_fragment_rate,dst_fragment_rate,src_ack_delay,dst_ack_delay,syn_ack_imbalance,packet_size_anomaly,reset_rate_total,traffic_symmetry
9,18,585,1044,0.499956,27,0.47368421052631576,1629,0.5598086124401914,58.17857142857143,0.0621768534183502,0.0294091140522676,18.00158413940427,36.00316827880854,1170.1029690612775,2088.183760170895,65.0,64.0,65.0,52.0,65.0,58.0,9360.825,16705.472,117,108,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000742,0.031574,-1.0,4.114386655221303,0.0,0.6785714285714286
21,15,1239,933,0.455507,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0226726412773132,0.0296521357127598,46.10247482475571,32.930339160539795,2720.046014660587,2048.2670957855753,65.0,65.0,52.0,52.0,59.0,62.2,21760.375,16386.142,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.02257,0.029476,-1.0,1.9325684734031228,0.0,0.8378378378378378
6,12,390,696,0.494248,18,0.46153846153846156,1086,0.5595408895265424,57.1578947368421,0.0987229824066162,0.0449315417896617,12.139654586361502,24.279309172723003,789.0775481134976,1408.1999320179343,65.0,64.0,65.0,52.0,65.0,58.0,6312.621,11265.6,78,72,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000431,0.044734,-1.0,1.328672369507018,0.0,0.6842105263157895
11,23,715,1328,0.492189,34,0.4583333333333333,2043,0.5379984951091046,58.371428571428574,0.0355409860610961,0.0223721807653253,22.34913823754696,46.730016314870916,1452.6939854405523,2698.150507223851,65.0,64.0,65.0,52.0,65.0,57.739,11621.552,21585.205,143,132,13.0,5.739,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.478,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000438,0.016827,-1.0,5.197719988554638,0.0,0.6571428571428571
7,13,455,748,0.499874,20,0.5,1203,0.6074766355140186,57.285714285714285,0.0833006302515665,0.0416510105133056,14.0035288892801,26.006553651520186,910.2293778032065,1496.3770870259307,65.0,64.0,65.0,52.0,65.0,57.538,7281.836,11971.019,91,72,13.0,5.538,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.462,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.001375,0.037913,-1.0,2.4893866552213026,0.0,0.7142857142857143
1,3,65,180,0.499609,4,0.25,245,0.35911602209944754,49.0,0.0,0.2498040199279785,2.001565224005172,6.004695672015516,130.10173956033617,360.28174032093096,65.0,64.0,65.0,52.0,65.0,60.0,1040.814,2882.254,13,24,13.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000482,0.249585,-1.0,21.885613344778697,0.0,0.6
15,30,975,1740,0.477884,45,0.4838709677419355,2715,0.5600229753015509,59.02173913043478,0.0340880155563354,0.0164787276037808,31.38837039951118,62.77674079902236,2040.2440759682268,3641.0509663432967,65.0,64.0,65.0,52.0,65.0,58.0,16321.949,29128.402,195,180,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000381,0.016336,-1.0,6.551886655221303,0.0,0.6739130434782609
20,15,1187,933,0.487467,35,1.25,2120,1.2708779443254818,58.888888888888886,0.0256176873257285,0.0317280633108956,41.02841833395902,30.771313750469265,2435.036628120468,1913.9757152791883,65.0,65.0,52.0,52.0,59.35,62.2,19480.289,15311.803,147,153,7.35,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,64.0,64.0,503.05,506.2,0.0,0.0,0.025791,0.029412,-1.0,2.138196179030828,0.0,0.8611111111111112
14,28,910,1624,0.464099,42,0.4827586206896552,2534,0.56,58.93023255813954,0.0356345360095684,0.0171888139512803,30.1659775177279,60.3319550354558,1960.7885386523135,3499.2533920564365,65.0,64.0,65.0,52.0,65.0,58.0,15686.309,27994.029,182,168,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000488,0.017023,-1.0,6.281053321887967,0.0,0.6744186046511628
9,18,585,1044,0.499732,27,0.47368421052631576,1629,0.5598086124401914,58.17857142857143,0.0624117255210876,0.0293886942021987,18.009653174101317,36.01930634820263,1170.6274563165857,2089.119768195753,65.0,64.0,65.0,52.0,65.0,58.0,9365.023,16712.964,117,108,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000454,0.02762,-1.0,4.114386655221303,0.0,0.6785714285714286
4,8,260,464,0.430168,12,0.4444444444444444,724,0.5591397849462365,55.69230769230769,0.1431990464528401,0.0614524228232247,9.298692603819903,18.597385207639807,604.4150192482937,1078.6483420431086,65.0,64.0,65.0,52.0,65.0,58.0,4835.321,8629.188,52,48,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.00044,0.061263,-1.0,2.3856133447786974,0.0,0.6923076923076923
21,15,1239,933,0.407012,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0203174591064453,0.0290722165788923,51.59553035291343,36.85395025208102,3044.1362908218925,2292.3157056794394,65.0,65.0,52.0,52.0,59.0,62.2,24353.088,18338.524,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.019979,0.029187,-1.0,1.9325684734031228,0.0,0.8378378378378378
9,18,585,1044,0.475993,27,0.47368421052631576,1629,0.5598086124401914,58.17857142857143,0.0594109892845153,0.0279995273141299,18.907841081696578,37.815682163393156,1229.0096703102777,2193.309565476803,65.0,64.0,65.0,52.0,65.0,58.0,9832.078,17546.478,117,108,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000659,0.027883,-1.0,4.114386655221303,0.0,0.6785714285714286
10,19,650,1108,0.498317,29,0.5,1758,0.5861136158701533,58.6,0.0553077856699625,0.0276842249764336,20.067547364428666,38.12833999241447,1304.3905786878634,2223.484247978696,65.0,64.0,65.0,52.0,65.0,58.316,10435.124,17787.872,130,120,13.0,6.316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.526,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000573,0.029869,-1.0,4.705295746130396,0.0,0.7
1,1,65,52,4.1e-05,2,0.5,117,1.2264150943396226,39.0,0.0,0.0,24390.243902439022,24390.243902439022,1585365.8536585367,1268292.6829268292,65.0,52.0,65.0,52.0,65.0,52.0,12666145.333,10132916.266,13,0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.0,4e-05,-1.0,21.885613344778697,0.0,1.0
11,22,715,1276,0.470005,33,0.4782608695652174,1991,0.5599060297572436,58.55882352941177,0.0469230890274047,0.0223811467488606,23.40400634035808,46.80801268071616,1521.2604121232753,2714.8647354815375,65.0,64.0,65.0,52.0,65.0,58.0,12170.081,21718.914,143,132,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000506,0.022172,-1.0,5.197719988554638,0.0,0.6764705882352942
21,15,1239,933,0.404821,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0202409982681274,0.0288536378315516,51.87477922340985,37.05341373100704,3060.6119741811813,2304.722334068638,65.0,65.0,52.0,52.0,59.0,62.2,24484.898,18437.78,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.019808,0.029443,-1.0,1.9325684734031228,0.0,0.8378378378378378
14,28,910,1624,0.438281,42,0.4827586206896552,2534,0.56,58.93023255813954,0.033648839363685,0.0162325965033637,31.9429772223756,63.8859544447512,2076.293519454414,3705.3853577955697,65.0,64.0,65.0,52.0,65.0,58.0,16610.344,29643.076,182,168,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000611,0.016207,-1.0,6.281053321887967,0.0,0.6744186046511628
11,22,715,1276,0.399383,33,0.4782608695652174,1991,0.5599060297572436,58.55882352941177,0.0398476123809814,0.0190181959243047,27.54248428200499,55.08496856400998,1790.2614783303245,3194.9281767125794,65.0,64.0,65.0,52.0,65.0,58.0,14322.088,25559.418,143,132,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000647,0.018778,-1.0,5.197719988554638,0.0,0.6764705882352942
20,15,1187,933,0.405028,35,1.25,2120,1.2708779443254818,58.888888888888886,0.021289637214259,0.0289305107934134,49.37930217170171,37.03447662877628,2930.6615838904963,2303.5444463098847,65.0,65.0,52.0,52.0,59.35,62.2,23445.284,18428.349,147,153,7.35,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,64.0,64.0,503.05,506.2,0.0,0.0,0.023875,0.028815,-1.0,2.138196179030828,0.0,0.8611111111111112
16,32,1040,1856,0.496769,48,0.48484848484848486,2896,0.5600430802369413,59.10204081632653,0.0330398718516031,0.0160247741206999,32.2081289291401,64.4162578582802,2093.5283803941065,3736.1429557802517,65.0,64.0,65.0,52.0,65.0,58.0,16748.227,29889.144,208,192,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000489,0.015806,-1.0,6.7908572434566,0.0,0.6734693877551021
10,20,650,1160,0.483916,30,0.47619047619047616,1810,0.5598621877691645,58.38709677419355,0.0537334283192952,0.0254692027443333,20.66474346787459,41.32948693574918,1343.2083254118484,2397.1102422734525,65.0,64.0,65.0,52.0,65.0,58.0,10745.67,19176.888,130,120,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000355,0.025324,-1.0,4.705295746130396,0.0,0.6774193548387097
15,29,974,1693,0.404787,44,0.5,2667,0.5749704840613932,59.266666666666666,0.0288437775203159,0.0144566467830113,37.056526024798224,71.64261698127657,2406.203756543565,4182.44657066556,65.0,69.0,64.0,52.0,64.933,58.379,19249.625,33459.563,194,185,12.933,6.379,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.517,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000858,0.015547,-1.0,6.489386655221303,0.0,0.6888888888888889
10,15,650,912,0.499849,25,0.625,1562,0.7119386637458927,60.07692307692308,0.0554276837242974,0.0357034376689365,20.00604182463104,30.009062736946557,1300.3927186010176,1824.5510144063508,65.0,64.0,65.0,52.0,65.0,60.8,10403.139,14596.404,130,132,13.0,8.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.733,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000602,0.038203,-1.0,4.705295746130396,0.0,0.8076923076923077
6,9,390,540,0.499682,15,0.6,930,0.7208872458410351,58.125,0.0996821880340576,0.0624601244926452,12.007636857041078,18.011455285561617,780.4963957076701,1080.687317133697,65.0,64.0,65.0,52.0,65.0,60.0,6243.971,8645.499,78,72,13.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000583,0.067184,-1.0,1.328672369507018,0.0,0.8125
11,22,715,1276,0.402343,33,0.4782608695652174,1991,0.5599060297572436,58.55882352941177,0.0401381969451904,0.0191591467176164,27.339856788859258,54.679713577718516,1777.0906912758517,3171.423387507674,65.0,64.0,65.0,52.0,65.0,58.0,14216.723,25371.382,143,132,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000636,0.018863,-1.0,5.197719988554638,0.0,0.6764705882352942
21,15,1239,933,0.410264,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.020492947101593,0.0292851413999285,51.186553048768594,36.56182360626328,3020.006629877347,2274.1454283095763,65.0,65.0,52.0,52.0,59.0,62.2,24160.049,18193.161,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.019564,0.0288,-1.0,1.9325684734031228,0.0,0.8378378378378378
19,38,1235,2204,0.486648,57,0.48717948717948717,3439,0.5600907029478458,59.293103448275865,0.026991777949863,0.0131526186659529,39.042593414541926,78.08518682908385,2537.768571945225,4528.940836086864,65.0,64.0,65.0,52.0,65.0,58.0,20302.153,36231.535,247,228,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000568,0.013043,-1.0,7.364386655221303,0.0,0.6724137931034483
11,22,715,1276,0.499852,33,0.4782608695652174,1991,0.5599060297572436,58.55882352941177,0.0498646020889282,0.0237950483957926,22.006513928122722,44.013027856245444,1430.423405327977,2552.755615662236,65.0,64.0,65.0,52.0,65.0,58.0,11443.388,20422.045,143,132,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000404,0.022579,-1.0,5.197719988554638,0.0,0.6764705882352942
8,17,520,992,0.499955,25,0.4444444444444444,1512,0.5236656596173213,58.15384615384615,0.0712693078177315,0.0312471240758895,16.001440129611666,34.00306027542479,1040.0936084247583,1984.1785760718465,65.0,64.0,65.0,52.0,65.0,58.353,8320.749,15873.429,104,108,13.0,6.353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.529,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000406,0.031098,-1.0,3.392164432999081,0.0,0.6538461538461539
12,18,780,1080,0.499312,30,0.631578947368421,1860,0.7215541165587419,60.0,0.0453532825816761,0.029371233547435,24.033069503637005,36.049604255455506,1562.1495177364054,2162.9762553273304,65.0,64.0,65.0,52.0,65.0,60.0,12497.197,17303.811,156,144,13.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.001019,0.031202,-1.0,5.614386655221303,0.0,0.8064516129032258
20,15,1187,933,0.459778,35,1.25,2120,1.2708779443254818,58.888888888888886,0.0241734228636089,0.0298610755375453,43.499253987794106,32.62444049084558,2581.68072417558,2029.240198530595,65.0,65.0,52.0,52.0,59.35,62.2,20653.451,16233.926,147,153,7.35,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,64.0,64.0,503.05,506.2,0.0,0.0,0.025969,0.029262,-1.0,2.138196179030828,0.0,0.8611111111111112
14,23,910,1364,0.471399,37,0.5833333333333334,2274,0.6666666666666666,59.8421052631579,0.0327077645521897,0.02142718705264,29.698832623743368,48.79093931043553,1930.4241205433188,2893.514835627568,65.0,64.0,65.0,52.0,65.0,59.304,15443.389,23148.113,182,168,13.0,7.304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.609,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000594,0.02123,-1.0,6.281053321887967,0.0,0.7631578947368421
3,5,195,284,0.005022,8,0.5,479,0.6842105263157895,53.22222222222222,0.0024390220642089,0.0012055039405822,597.3715651135005,995.6192751891675,38829.15173237753,56551.17483074472,65.0,64.0,65.0,52.0,65.0,56.8,310627.321,452400.816,39,24,13.0,4.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.001861,0.000339,-1.0,5.635613344778697,0.0,0.7777777777777778
1,1,65,52,5.2e-05,2,0.5,117,1.2264150943396226,39.0,0.0,0.0,19230.76923076923,19230.76923076923,1250000.0,1000000.0000000001,65.0,52.0,65.0,52.0,65.0,52.0,10041875.131,8033500.105,13,0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.0,5.1e-05,-1.0,21.885613344778697,0.0,1.0
10,20,650,1160,0.485737,30,0.47619047619047616,1810,0.5598621877691645,58.38709677419355,0.0538964536454942,0.0255650470131321,20.587272536372566,41.17454507274513,1338.1727148642167,2388.1236142192174,65.0,64.0,65.0,52.0,65.0,58.0,10705.384,19104.993,130,120,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000589,0.025331,-1.0,4.705295746130396,0.0,0.6774193548387097
21,15,1239,933,0.407087,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0203375458717346,0.0290700708116803,51.58602460899022,36.847160434993015,3043.575451930423,2291.893379056565,65.0,65.0,52.0,52.0,59.0,62.2,24348.61,18335.152,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020285,0.029059,-1.0,1.9325684734031228,0.0,0.8378378378378378
14,28,910,1624,0.431251,42,0.4827586206896552,2534,0.56,58.93023255813954,0.0330881522252009,0.0159722257543493,32.46369283781371,64.92738567562742,2110.140034457891,3765.7883691863904,65.0,64.0,65.0,52.0,65.0,58.0,16881.117,30126.3,182,168,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000491,0.015831,-1.0,6.281053321887967,0.0,0.6744186046511628
9,19,585,1108,0.499897,28,0.45,1693,0.527502254283138,58.37931034482759,0.0622378587722778,0.0277720027499728,18.003708764005385,38.00782961290026,1170.2410696603501,2216.456590057552,65.0,64.0,65.0,52.0,65.0,58.316,9361.928,17731.651,117,120,13.0,6.316,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.526,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.00068,0.027485,-1.0,4.114386655221303,0.0,0.6551724137931034
5,10,325,580,0.002094,15,0.45454545454545453,905,0.5593803786574871,56.5625,0.0004347562789916,0.0002325640784369,2387.7745940783193,4775.549188156639,155205.34861509074,276981.852913085,65.0,64.0,65.0,52.0,65.0,58.0,1241597.308,2215773.657,65,60,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000193,0.000138,-1.0,0.21894667811203306,0.0,0.6875
18,30,1170,1776,0.496309,48,0.5806451612903226,2946,0.6584130557118739,60.12244897959184,0.0291657027076272,0.0170995531411006,36.267728370833495,60.446213951389154,2357.4023441041772,3578.415865922238,65.0,64.0,65.0,52.0,65.0,59.2,18859.215,28627.322,234,216,13.0,7.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000608,0.016827,-1.0,7.1933340236423575,0.0,0.7551020408163265
1,2,64,121,0.002149,3,0.3333333333333333,185,0.5245901639344263,46.25,0.0,0.0021479129791259,465.33271288971616,930.6654257794323,29781.293624941834,56305.25825965566,64.0,69.0,64.0,52.0,64.0,60.5,238259.997,450460.307,12,17,12.0,8.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.001954,0.000194,-1.0,22.385613344778697,0.0,0.75
21,15,1239,933,0.446159,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0223078966140747,0.0287435054779052,47.06842179581719,33.620301282726565,2777.036885953214,2091.1827397855923,65.0,65.0,52.0,52.0,59.0,62.2,22216.298,16729.464,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.022285,0.028655,-1.0,1.9325684734031228,0.0,0.8378378378378378
14,28,910,1624,0.436636,42,0.4827586206896552,2534,0.56,58.93023255813954,0.0335010748643141,0.0161716673109266,32.06332047746864,64.12664095493729,2084.1158310354617,3719.345175386363,65.0,64.0,65.0,52.0,65.0,58.0,16672.926,29754.76,182,168,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000594,0.016,-1.0,6.281053321887967,0.0,0.6744186046511628
10,16,650,952,0.487824,26,0.5882352941176471,1602,0.6820566631689402,59.333333333333336,0.0540274514092339,0.0325139999389648,20.499196431499886,32.798714290399815,1332.4477680474927,1951.5235002787892,65.0,64.0,65.0,52.0,65.0,59.5,10659.582,15612.188,130,120,13.0,7.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000823,0.032016,-1.0,4.705295746130396,0.0,0.7777777777777778
11,23,715,1328,0.497902,34,0.4583333333333333,2043,0.5379984951091046,58.371428571428574,0.048391580581665,0.0226318619467995,22.0927009732839,46.193829307775424,1436.0255632634535,2667.191535683729,65.0,64.0,65.0,52.0,65.0,57.739,11488.205,21337.534,143,132,13.0,5.739,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.478,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000736,0.022758,-1.0,5.197719988554638,0.0,0.6571428571428571
21,15,1239,933,0.40418,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0202089428901672,0.0288335766111101,51.95704883962591,37.112177742589935,3065.465881537929,2308.377455589094,65.0,65.0,52.0,52.0,59.0,62.2,24523.736,18467.026,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020341,0.028699,-1.0,1.9325684734031228,0.0,0.8378378378378378
15,23,975,1364,0.493268,38,0.625,2339,0.7142857142857143,59.97435897435897,0.0352264983313424,0.0224037712270563,30.409432600533584,46.627796654151496,1976.613119034683,2765.231071141854,65.0,64.0,65.0,52.0,65.0,59.304,15812.911,22121.857,195,168,13.0,7.304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.609,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000326,0.023126,-1.0,6.551886655221303,0.0,0.7948717948717949
14,28,910,1624,0.442089,42,0.4827586206896552,2534,0.56,58.93023255813954,0.0339664495908297,0.0163736343383789,31.6678315904716,63.3356631809432,2058.409053380654,3673.4684644947056,65.0,64.0,65.0,52.0,65.0,58.0,16467.268,29387.739,182,168,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000418,0.016264,-1.0,6.281053321887967,0.0,0.6744186046511628
11,18,715,1068,0.425542,29,0.5789473684210527,1783,0.6688493919550982,59.43333333333333,0.0424907207489013,0.0250318190630744,25.849387369519345,42.29899751375893,1680.2101790187573,2509.7405191496964,65.0,64.0,65.0,52.0,65.0,59.333,13441.684,20077.928,143,132,13.0,7.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.611,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000343,0.027246,-1.0,5.197719988554638,0.0,0.7666666666666666
8,16,520,928,0.012711,24,0.47058823529411764,1448,0.5597416576964478,57.92,0.0008118493216378,0.0008473396301269,629.3761309102352,1258.7522618204705,40909.44850916529,73007.63118558729,65.0,64.0,65.0,52.0,65.0,58.0,327273.156,584056.71,104,96,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.001198,0.000238,-1.0,3.392164432999081,0.0,0.6799999999999999
5,11,325,632,0.465202,16,0.4166666666666667,957,0.5134281200631912,56.294117647058826,0.0009677410125732,0.0465201139450073,10.748019140072484,23.645642108159468,698.6212441047115,1358.549619305162,65.0,64.0,65.0,52.0,65.0,57.455,5588.968,10868.394,65,60,13.0,5.455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000746,0.000174,-1.0,0.21894667811203306,0.0,0.6470588235294117
21,15,1239,933,0.403962,36,1.3125,2172,1.3265524625267666,58.7027027027027,0.0201980471611022,0.0287990570068359,51.985087706269404,37.132205504478144,3067.120174669895,2309.6231823785406,65.0,65.0,52.0,52.0,59.0,62.2,24536.965,18476.988,147,153,7.0,10.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,64.0,64.0,503.0,506.2,0.0,0.0,0.020275,0.028416,-1.0,1.9325684734031228,0.0,0.8378378378378378
14,28,910,1624,0.49055,42,0.4827586206896552,2534,0.56,58.93023255813954,0.0376926202040452,0.0181684847231264,28.539394557129754,57.07878911425951,1855.060646213434,3310.5697686270514,65.0,64.0,65.0,52.0,65.0,58.0,14840.483,26484.553,182,168,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000532,0.017995,-1.0,6.281053321887967,0.0,0.6744186046511628
11,22,715,1276,0.410096,33,0.4782608695652174,1991,0.5599060297572436,58.55882352941177,0.040929102897644,0.0195283322107224,26.822987788225195,53.64597557645039,1743.4942062346377,3111.4665834341226,65.0,64.0,65.0,52.0,65.0,58.0,13947.954,24891.734,143,132,13.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,64.0,64.0,509.0,502.0,0.0,0.0,0.000469,0.019353,-1.0,5.197719988554638,0.0,0.6764705882352942
